Date,Open,High,Low,Close,Adj Close,Volume
2016-06-10,90.15666961669922,90.41000366210938,88.73332977294922,89.19999694824219,88.35430145263672,5657700
2016-06-13,88.51000213623047,89.99333190917969,87.97333526611328,88.1433334350586,87.30767059326172,5683200
2016-06-14,87.8133316040039,88.72333526611328,86.56666564941406,87.49666595458984,86.6671371459961,4809900
2016-06-15,88.32666778564453,88.5199966430664,87.2699966430664,87.49666595458984,86.6671371459961,3641400
2016-06-16,87.05999755859375,87.51333618164062,86.0633316040039,87.33333587646484,86.5053482055664,4380600
2016-06-17,87.33333587646484,87.663330078125,85.44666290283203,85.4566650390625,84.64647674560547,7318800
2016-06-20,86.44000244140625,87.54000091552734,86.14666748046875,86.23332977294922,85.415771484375,4091100
2016-06-21,86.3499984741211,86.5,84.21666717529297,84.93000030517578,84.1775131225586,5638800
2016-06-22,85.29666900634766,87.3133316040039,84.37000274658203,85.5199966430664,84.76228332519531,13375800
2016-06-23,86.55333709716797,87.39666748046875,85.80333709716797,87.36666870117188,86.59259796142578,4626000
2016-06-24,84.0,85.44999694824219,82.9433364868164,83.01333618164062,82.27783966064453,11564700
2016-06-27,82.20999908447266,83.06999969482422,80.0999984741211,80.49666595458984,79.78345489501953,9033300
2016-06-28,82.31999969482422,83.66000366210938,81.79666900634766,83.55333709716797,82.81303405761719,6763800
2016-06-29,84.16666412353516,85.75,83.94666290283203,85.3499984741211,84.59378814697266,6920100
2016-06-30,85.61000061035156,85.95999908447266,84.336669921875,85.77999877929688,85.01998138427734,4128300
2016-07-01,85.86333465576172,87.82333374023438,85.51000213623047,87.58333587646484,86.80733489990234,3978900
2016-07-05,87.33333587646484,87.33333587646484,85.9800033569336,86.79666900634766,86.02764892578125,3912000
2016-07-06,86.04666900634766,88.86000061035156,86.04666900634766,88.74666595458984,87.9603500366211,5201400
2016-07-07,89.0,89.62000274658203,88.27999877929688,89.27999877929688,88.48897552490234,3641100
2016-07-08,89.02999877929688,90.63333129882812,88.9566650390625,90.37666320800781,89.57592010498047,3843000
2016-07-11,90.5,91.03333282470703,90.11333465576172,90.1866683959961,89.38761138916016,2874000
2016-07-12,90.59666442871094,91.49333190917969,90.53666687011719,90.85333251953125,90.04835510253906,3794100
2016-07-13,91.31666564941406,91.60333251953125,89.20333099365234,89.26667022705078,88.47574615478516,4171500
2016-07-14,90.01667022705078,90.16666412353516,89.02666473388672,89.48999786376953,88.69711303710938,3092400
2016-07-15,89.58999633789062,91.21333312988281,89.58999633789062,90.84333038330078,90.0384521484375,2914500
2016-07-18,90.66999816894531,91.40666961669922,90.35333251953125,91.163330078125,90.35562896728516,2345100
2016-07-19,91.09666442871094,91.51000213623047,89.71666717529297,89.99666595458984,89.19929504394531,2516700
2016-07-20,90.16666412353516,92.36333465576172,89.35333251953125,92.18000030517578,91.36328125,5632800
2016-07-21,93.0199966430664,94.03333282470703,92.61333465576172,93.41666412353516,92.58900451660156,6491700
2016-07-22,93.66666412353516,94.11666870117188,92.92666625976562,93.63333129882812,92.80374145507812,3127800
2016-07-25,93.47333526611328,94.24666595458984,92.9366683959961,94.086669921875,93.25304412841797,3266700
2016-07-26,93.05999755859375,94.03333282470703,92.73999786376953,93.42666625976562,92.598876953125,3529200
2016-07-27,93.41666412353516,95.83333587646484,93.41666412353516,95.67666625976562,94.82896423339844,4872600
2016-07-28,95.81999969482422,96.1066665649414,94.6066665649414,95.8933334350586,95.043701171875,4519500
2016-07-29,95.88999938964844,96.58999633789062,94.9566650390625,96.4800033569336,95.62519073486328,4216500
2016-08-01,96.62333679199219,98.94666290283203,96.62333679199219,98.02333068847656,97.15483856201172,9261900
2016-08-02,98.26000213623047,99.66666412353516,96.2066650390625,98.2300033569336,97.35968780517578,9819600
2016-08-03,97.95999908447266,99.43333435058594,97.62666320800781,99.3066635131836,98.42678833007812,5924400
2016-08-04,99.66999816894531,99.83000183105469,98.47333526611328,98.71666717529297,97.84203338623047,2894700
2016-08-05,99.42333221435547,99.69999694824219,98.56999969482422,99.09666442871094,98.21865844726562,3099000
2016-08-08,99.3133316040039,99.54000091552734,97.71666717529297,98.05999755859375,97.19116973876953,4509000
2016-08-09,98.05000305175781,98.65333557128906,97.71666717529297,98.1866683959961,97.31672668457031,2463000
2016-08-10,97.9566650390625,98.13666534423828,96.00333404541016,96.2699966430664,95.41705322265625,3827700
2016-08-11,96.37666320800781,97.5633316040039,96.02666473388672,97.30333709716797,96.44122314453125,4835700
2016-08-12,96.99333190917969,97.61666870117188,96.33333587646484,97.50666809082031,96.64274597167969,3812400
2016-08-15,97.98332977294922,98.74333190917969,97.5433349609375,98.40333557128906,97.5314712524414,2991000
2016-08-16,98.19000244140625,98.31999969482422,96.93333435058594,97.02999877929688,96.17030334472656,2302800
2016-08-17,96.91000366210938,97.23666381835938,96.22666931152344,96.96666717529297,96.1075439453125,2198700
2016-08-18,96.96666717529297,97.62666320800781,96.45999908447266,97.22000122070312,96.35863494873047,1877100
2016-08-19,96.62000274658203,97.29000091552734,96.38333129882812,96.7699966430664,95.91261291503906,1584900
2016-08-22,97.28333282470703,98.88999938964844,97.27999877929688,98.66999816894531,97.79578399658203,3597900
2016-08-23,99.1066665649414,99.3566665649414,98.48332977294922,98.72666931152344,97.85193634033203,2780400
2016-08-24,98.96333312988281,99.75,95.1066665649414,95.41000366210938,94.56466674804688,11319000
2016-08-25,95.66666412353516,96.36333465576172,92.96666717529297,94.29000091552734,93.45458221435547,9237000
2016-08-26,94.38999938964844,95.94666290283203,94.18333435058594,95.04666900634766,94.20454406738281,5840100
2016-08-29,95.33333587646484,95.54666900634766,94.05333709716797,94.62333679199219,93.78496551513672,4208400
2016-08-30,94.48999786376953,95.27666473388672,94.0199966430664,94.43000030517578,93.59333801269531,3050700
2016-08-31,94.12999725341797,94.47000122070312,93.23666381835938,93.62999725341797,92.80043029785156,2745300
2016-09-01,93.54000091552734,94.08333587646484,92.86666870117188,93.8133316040039,92.98213958740234,2631300
2016-09-02,93.83333587646484,94.26667022705078,93.15333557128906,93.53666687011719,92.7079086303711,3327600
2016-09-06,93.6866683959961,95.16000366210938,93.6066665649414,94.69666290283203,93.85765075683594,4540200
2016-09-07,94.69666290283203,95.71666717529297,94.5633316040039,95.36666870117188,94.52171325683594,2677800
2016-09-08,95.54666900634766,96.20333099365234,94.62333679199219,96.01000213623047,95.15936279296875,2399400
2016-09-09,94.87333679199219,95.30999755859375,92.87666320800781,92.87666320800781,92.05377197265625,5459100
2016-09-12,92.33333587646484,95.93333435058594,92.20999908447266,95.70333099365234,94.85540008544922,4333800
2016-09-13,94.91999816894531,95.00333404541016,93.19666290283203,94.2066650390625,93.37198638916016,4855800
2016-09-14,94.66666412353516,96.48332977294922,94.58999633789062,95.30999755859375,94.46554565429688,4776600
2016-09-15,95.2066650390625,96.97333526611328,94.73332977294922,96.71666717529297,95.85975646972656,3950400
2016-09-16,96.03666687011719,97.41999816894531,95.9000015258789,97.20999908447266,96.34870147705078,3947100
2016-09-19,97.66666412353516,98.30333709716797,96.80333709716797,97.17333221435547,96.3123779296875,4085400
2016-09-20,98.13999938964844,99.0,97.66666412353516,98.56666564941406,97.69335174560547,5038800
2016-09-21,98.75,99.48666381835938,97.1433334350586,99.17666625976562,98.29795837402344,6001200
2016-09-22,99.76333618164062,100.09666442871094,98.80333709716797,100.02666473388672,99.14041137695312,4378200
2016-09-23,100.02666473388672,100.5999984741211,99.336669921875,99.3933334350586,98.51270294189453,3195000
2016-09-26,98.72666931152344,99.0566635131836,97.81666564941406,98.17666625976562,97.33489990234375,3978300
2016-09-27,97.36666870117188,99.2066650390625,97.36666870117188,99.16000366210938,98.3097915649414,3110100
2016-09-28,99.11000061035156,99.48332977294922,97.61666870117188,98.36000061035156,97.51663208007812,2566500
2016-09-29,98.12999725341797,98.4366683959961,95.05333709716797,95.29000091552734,94.47298431396484,4733700
2016-09-30,95.24666595458984,96.84333038330078,94.57333374023438,96.48666381835938,95.65936279296875,6414300
2016-10-03,96.50333404541016,96.69666290283203,95.11333465576172,96.66666412353516,95.83783721923828,5411100
2016-10-04,96.44999694824219,97.08333587646484,95.5999984741211,96.086669921875,95.26280212402344,2550900
2016-10-05,96.5199966430664,97.52333068847656,96.0566635131836,96.93333435058594,96.10221099853516,3069600
2016-10-06,95.83333587646484,96.0,94.5199966430664,94.72000122070312,93.90785217285156,4312500
2016-10-07,94.77333068847656,95.13999938964844,93.7933349609375,94.69999694824219,93.88803100585938,2995800
2016-10-10,95.67333221435547,96.46666717529297,95.57666778564453,96.02333068847656,95.20001220703125,2488500
2016-10-11,94.51667022705078,94.80999755859375,91.66666412353516,92.33333587646484,91.54165649414062,9365700
2016-10-12,92.35333251953125,92.78333282470703,89.93333435058594,90.0433349609375,89.27127838134766,7533000
2016-10-13,89.33333587646484,90.97000122070312,89.20333099365234,90.37000274658203,89.59516906738281,6831000
2016-10-14,91.37000274658203,91.37000274658203,88.62666320800781,88.6933364868164,87.93287658691406,4347300
2016-10-17,88.52666473388672,89.30333709716797,87.51667022705078,88.57333374023438,87.81390380859375,4401900
2016-10-18,89.81666564941406,90.40333557128906,89.45999908447266,89.80999755859375,89.03997039794922,3864600
2016-10-19,90.03666687011719,90.03666687011719,89.06999969482422,89.16000366210938,88.39552307128906,3099000
2016-10-20,89.08000183105469,90.38999938964844,89.00333404541016,90.01333618164062,89.24154663085938,4845600
2016-10-21,90.01667022705078,90.01667022705078,89.0,89.25666809082031,88.49136352539062,2182200
2016-10-24,89.17333221435547,89.76000213623047,88.6500015258789,88.80333709716797,88.04192352294922,2609700
2016-10-25,89.19000244140625,89.30000305175781,88.12333679199219,88.3933334350586,87.63542938232422,2522700
2016-10-26,88.67666625976562,89.58333587646484,87.83999633789062,88.4366683959961,87.67840576171875,4350900
2016-10-27,89.3499984741211,90.09666442871094,88.37333679199219,88.48999786376953,87.73127746582031,4632600
2016-10-28,87.96666717529297,87.97333526611328,85.83000183105469,86.83000183105469,86.08551025390625,8968200
2016-10-31,86.98666381835938,87.0,85.48332977294922,85.55999755859375,84.82638549804688,4731000
2016-11-01,85.76333618164062,86.6866683959961,84.8499984741211,86.36333465576172,85.62283325195312,6369600
2016-11-02,86.11666870117188,86.23999786376953,84.76667022705078,84.77666473388672,84.04977416992188,4102500
2016-11-03,85.00666809082031,85.43000030517578,82.23666381835938,82.29000091552734,81.5844497680664,9406500
2016-11-04,82.32666778564453,84.83000183105469,82.29000091552734,83.9000015258789,83.1806411743164,6271200
2016-11-07,85.49333190917969,87.34333038330078,85.2066650390625,87.0566635131836,86.31023406982422,5961900
2016-11-08,86.49666595458984,88.33333587646484,86.08999633789062,87.2066650390625,86.45894622802734,6393300
2016-11-09,94.0,96.33333587646484,92.02333068847656,94.99666595458984,94.18214416503906,33943800
2016-11-10,96.5433349609375,98.12000274658203,94.93333435058594,96.59333038330078,95.76512908935547,16931400
2016-11-11,95.96666717529297,96.33333587646484,94.20333099365234,96.0,95.1768798828125,7980900
2016-11-14,96.13333129882812,97.78333282470703,95.4000015258789,97.69666290283203,96.85900115966797,9624600
2016-11-15,97.40666961669922,97.5199966430664,95.74666595458984,97.11000061035156,96.2773666381836,4535400
2016-11-16,96.48332977294922,97.23666381835938,95.45999908447266,95.50333404541016,94.68448638916016,3587400
2016-11-17,95.836669921875,96.36666870117188,94.58333587646484,96.17333221435547,95.34872436523438,3670200
2016-11-18,96.2699966430664,96.48999786376953,94.57666778564453,94.90666961669922,94.09294128417969,4932000
2016-11-21,95.32333374023438,95.73332977294922,94.7933349609375,95.56999969482422,94.75056457519531,2853000
2016-11-22,95.7699966430664,96.06666564941406,93.01000213623047,93.78666687011719,92.98252868652344,5725200
2016-11-23,91.65666961669922,94.69000244140625,91.41000366210938,94.58000183105469,93.7690658569336,5626200
2016-11-25,95.0,95.2066650390625,93.76000213623047,94.81999969482422,94.00700378417969,1760400
2016-11-28,94.80000305175781,94.80000305175781,93.16000366210938,93.33000183105469,92.52978515625,3129000
2016-11-29,93.1500015258789,94.22333526611328,92.663330078125,93.4366683959961,92.63554382324219,3050700
2016-11-30,93.97333526611328,94.0,91.29666900634766,91.3566665649414,90.57337188720703,4829100
2016-12-01,91.7699966430664,91.80333709716797,89.55333709716797,89.83000183105469,89.0597915649414,6024300
2016-12-02,89.59666442871094,90.9433364868164,89.20333099365234,90.15333557128906,89.38034057617188,5086200
2016-12-05,91.24666595458984,91.79666900634766,90.15666961669922,90.6433334350586,89.86613464355469,3119700
2016-12-06,91.11000061035156,91.61666870117188,90.19666290283203,91.44666290283203,90.66259002685547,3092700
2016-12-07,89.43333435058594,90.0999984741211,87.21666717529297,88.76000213623047,87.99896240234375,12656700
2016-12-08,88.38666534423828,89.63666534423828,87.24333190917969,89.50666809082031,88.7392349243164,7899900
2016-12-09,90.55000305175781,91.79666900634766,89.41666412353516,89.88999938964844,89.11927795410156,6594000
2016-12-12,89.11666870117188,89.66666412353516,88.58999633789062,89.17666625976562,88.41204833984375,3477900
2016-12-13,89.82666778564453,90.61000061035156,89.52333068847656,89.68333435058594,88.91437530517578,3881700
2016-12-14,89.5999984741211,90.3933334350586,89.12666320800781,89.8066635131836,89.0366439819336,2978700
2016-12-15,89.9566650390625,90.82333374023438,89.6066665649414,90.64666748046875,89.86945343017578,2952000
2016-12-16,90.87000274658203,91.86000061035156,90.50333404541016,90.8066635131836,90.028076171875,4992300
2016-12-19,90.66666412353516,91.55999755859375,89.4433364868164,89.59666442871094,88.82844543457031,3778200
2016-12-20,90.05000305175781,90.5633316040039,89.82333374023438,90.3066635131836,89.53236389160156,3290100
2016-12-21,90.38999938964844,90.46666717529297,89.02666473388672,89.28333282470703,88.5177993774414,2932800
2016-12-22,89.28333282470703,89.37666320800781,88.44999694824219,88.9000015258789,88.16804504394531,2445900
2016-12-23,88.98666381835938,90.9433364868164,88.76000213623047,90.77333068847656,90.02595520019531,3762900
2016-12-27,90.86666870117188,92.0433349609375,90.40333557128906,90.41999816894531,89.675537109375,2555100
2016-12-28,90.40333557128906,90.54666900634766,89.18000030517578,89.36000061035156,88.62425994873047,2617200
2016-12-29,89.33333587646484,89.75666809082031,88.66666412353516,89.03666687011719,88.30358123779297,2149200
2016-12-30,89.33333587646484,89.38666534423828,87.97333526611328,88.45999908447266,87.7316665649414,3537300
2017-01-03,89.12000274658203,90.25,88.90666961669922,90.08000183105469,89.33833312988281,3725100
2017-01-04,90.2066650390625,92.90666961669922,90.2066650390625,92.41000366210938,91.64916229248047,6222900
2017-01-05,92.84333038330078,93.1433334350586,91.87666320800781,92.69999694824219,91.93675994873047,3709200
2017-01-06,93.27999877929688,93.83000183105469,92.79000091552734,93.41999816894531,92.65082550048828,4624500
2017-01-09,94.05333709716797,95.0,93.39666748046875,94.76000213623047,93.97980499267578,4605600
2017-01-10,95.1866683959961,95.72333526611328,94.13999938964844,95.5,94.71371459960938,4728900
2017-01-11,95.16666412353516,95.5633316040039,91.69000244140625,92.64666748046875,91.88387298583984,16901100
2017-01-12,91.96666717529297,93.4433364868164,91.55000305175781,92.97666931152344,92.2111587524414,5598300
2017-01-13,92.95999908447266,94.23332977294922,92.78333282470703,93.336669921875,92.56818389892578,4142700
2017-01-17,92.5,92.5,91.22000122070312,91.50666809082031,90.75325012207031,6395700
2017-01-18,91.66999816894531,92.37333679199219,91.54666900634766,92.2699966430664,91.51030731201172,3516600
2017-01-19,92.2699966430664,92.33333587646484,91.09333038330078,91.49333190917969,90.74003601074219,2042700
2017-01-20,91.47000122070312,92.1500015258789,90.88666534423828,91.13999938964844,90.38961029052734,3489300
2017-01-23,91.04000091552734,91.48999786376953,89.97333526611328,90.28333282470703,89.53998565673828,3442500
2017-01-24,90.05999755859375,90.66666412353516,88.95999908447266,90.00333404541016,89.2623062133789,3882600
2017-01-25,90.50333404541016,91.19999694824219,90.22666931152344,90.8933334350586,90.14498138427734,3215400
2017-01-26,91.3499984741211,91.80999755859375,90.4000015258789,90.56666564941406,89.82099151611328,2890500
2017-01-27,90.86000061035156,91.52999877929688,90.67333221435547,91.36000061035156,90.6077880859375,2463900
2017-01-30,91.21666717529297,91.32333374023438,89.55000305175781,90.12999725341797,89.38792419433594,2744100
2017-01-31,89.1866683959961,92.80999755859375,89.1866683959961,92.69000244140625,91.92684173583984,7958400
2017-02-01,92.9366683959961,93.63999938964844,92.44999694824219,93.47333526611328,92.7037353515625,4413000
2017-02-02,93.15666961669922,93.7300033569336,92.51000213623047,93.2933349609375,92.52521514892578,3757200
2017-02-03,94.0,94.41000366210938,93.10333251953125,94.3499984741211,93.57317352294922,3100800
2017-02-06,94.36333465576172,94.56999969482422,93.69999694824219,94.51333618164062,93.73516845703125,2888100
2017-02-07,94.73332977294922,94.82666778564453,93.62333679199219,94.13666534423828,93.3615951538086,3411900
2017-02-08,93.33333587646484,94.14666748046875,92.7699966430664,93.90666961669922,93.13349151611328,3217800
2017-02-09,94.19999694824219,95.11000061035156,93.67333221435547,94.85333251953125,94.07235717773438,3184800
2017-02-10,94.82666778564453,95.2933349609375,94.51667022705078,94.79000091552734,94.00955200195312,2292300
2017-02-13,95.00666809082031,95.67333221435547,94.91666412353516,95.43333435058594,94.6475830078125,2349000
2017-02-14,95.45999908447266,96.66666412353516,95.13999938964844,96.5999984741211,95.80464935302734,4371000
2017-02-15,96.29000091552734,98.5,96.28333282470703,98.31666564941406,97.5071792602539,5337300
2017-02-16,98.33333587646484,98.97666931152344,96.66666412353516,97.66000366210938,96.85592651367188,4772400
2017-02-17,97.33000183105469,98.16999816894531,97.03333282470703,98.11666870117188,97.30883026123047,2805900
2017-02-21,98.336669921875,98.49666595458984,97.27333068847656,97.5999984741211,96.79641723632812,2834700
2017-02-22,97.6933364868164,97.7699966430664,96.6500015258789,96.7699966430664,95.97325897216797,2687700
2017-02-23,96.91666412353516,96.96666717529297,95.38666534423828,96.44000244140625,95.64596557617188,2841300
2017-02-24,95.61333465576172,96.69999694824219,95.57333374023438,96.63333129882812,95.83769989013672,5527200
2017-02-27,96.47000122070312,99.49666595458984,96.45999908447266,99.42333221435547,98.60474395751953,7717200
2017-02-28,98.97000122070312,99.94666290283203,98.46666717529297,99.07666778564453,98.26091003417969,5241300
2017-03-01,100.26667022705078,100.72000122070312,99.336669921875,100.3133316040039,99.48741149902344,5556000
2017-03-02,100.5199966430664,101.24666595458984,99.71333312988281,99.93000030517578,99.10721588134766,4108800
2017-03-03,99.5199966430664,100.913330078125,99.5199966430664,100.83000183105469,99.99982452392578,3012900
2017-03-06,100.28333282470703,100.5,99.30333709716797,99.9433364868164,99.12046813964844,3171000
2017-03-07,98.76333618164062,99.28333282470703,98.0,98.34333038330078,97.53360748291016,5643900
2017-03-08,98.13333129882812,100.05333709716797,98.13333129882812,99.21666717529297,98.39977264404297,4475100
2017-03-09,98.96666717529297,99.96666717529297,98.5999984741211,99.57666778564453,98.7568130493164,2581200
2017-03-10,100.25,100.31999969482422,98.87999725341797,100.19999694824219,99.37500762939453,4374900
2017-03-13,100.5,100.5,99.42666625976562,100.20333099365234,99.3783187866211,2473800
2017-03-14,99.75,100.0,99.13999938964844,99.33333587646484,98.5154800415039,2897100
2017-03-15,99.55000305175781,101.21666717529297,99.43000030517578,100.8133316040039,99.98329162597656,3560100
2017-03-16,100.663330078125,100.68333435058594,99.05000305175781,99.52999877929688,98.71051788330078,4371600
2017-03-17,97.91666412353516,99.02666473388672,97.8566665649414,98.42666625976562,97.61627197265625,5106600
2017-03-20,98.31666564941406,99.2066650390625,98.2699966430664,98.86000061035156,98.0460433959961,2405100
2017-03-21,99.39666748046875,99.39666748046875,96.01333618164062,96.12333679199219,95.33190155029297,7747200
2017-03-22,96.35333251953125,96.78666687011719,95.836669921875,96.63999938964844,95.84431457519531,4785900
2017-03-23,96.3499984741211,97.36000061035156,96.1066665649414,96.33000183105469,95.53687286376953,2151000
2017-03-24,96.26667022705078,97.0633316040039,96.14666748046875,96.6866683959961,95.98992156982422,3378600
2017-03-27,95.5566635131836,97.97000122070312,95.55333709716797,97.71333312988281,97.00918579101562,3636900
2017-03-28,98.12000274658203,98.29000091552734,96.9366683959961,97.336669921875,96.63523864746094,2371500
2017-03-29,97.94666290283203,98.89666748046875,97.68333435058594,98.13999938964844,97.43277740478516,2686200
2017-03-30,98.46333312988281,98.52999877929688,97.38333129882812,97.79666900634766,97.09193420410156,1966800
2017-03-31,97.79666900634766,98.1066665649414,97.38999938964844,97.75666809082031,97.05220794677734,2045100
2017-04-03,98.00666809082031,98.52999877929688,96.93333435058594,96.99333190917969,96.29436492919922,2086200
2017-04-04,96.6433334350586,97.5,96.6433334350586,97.13333129882812,96.4333724975586,1732200
2017-04-05,97.17666625976562,97.71666717529297,95.52666473388672,95.8066635131836,95.11624908447266,2672100
2017-04-06,95.89666748046875,96.36000061035156,95.4000015258789,96.07333374023438,95.38101196289062,2232600
2017-04-07,95.9000015258789,97.0566635131836,95.76667022705078,96.83999633789062,96.14215087890625,2375100
2017-04-10,96.83000183105469,97.43000030517578,96.4000015258789,96.46333312988281,95.7681884765625,1436400
2017-04-11,96.3066635131836,96.83333587646484,95.28333282470703,96.12333679199219,95.4306411743164,2289600
2017-04-12,96.44000244140625,96.67666625976562,95.79000091552734,96.21666717529297,95.5233154296875,1473300
2017-04-13,95.94666290283203,97.24333190917969,95.9433364868164,96.86333465576172,96.16531372070312,2325300
2017-04-17,96.66666412353516,97.05333709716797,96.23999786376953,96.86000061035156,96.1620101928711,1462500
2017-04-18,96.5433349609375,96.70333099365234,95.30333709716797,95.88999938964844,95.19898223876953,2818200
2017-04-19,96.20333099365234,96.90666961669922,95.88999938964844,96.28333282470703,95.5895004272461,2063700
2017-04-20,96.66666412353516,97.01667022705078,95.83333587646484,96.77999877929688,96.08258819580078,2672700
2017-04-21,96.96666717529297,96.96666717529297,95.53333282470703,95.83000183105469,95.1394271850586,3210900
2017-04-24,96.87999725341797,97.46666717529297,96.61000061035156,97.24666595458984,96.54588317871094,2742600
2017-04-25,98.05000305175781,98.98999786376953,97.97333526611328,98.51667022705078,97.80674743652344,3427500
2017-04-26,98.55000305175781,99.086669921875,98.2699966430664,98.80000305175781,98.08802032470703,2561400
2017-04-27,98.66666412353516,99.27999877929688,98.15333557128906,98.83999633789062,98.12773895263672,2015400
2017-04-28,98.8066635131836,99.4366683959961,98.5566635131836,99.21333312988281,98.49836730957031,1708800
2017-05-01,99.4000015258789,99.99333190917969,99.11000061035156,99.7933349609375,99.0741958618164,2511300
2017-05-02,100.0,100.29000091552734,98.92333221435547,99.42333221435547,98.70686340332031,2848800
2017-05-03,99.08999633789062,99.25333404541016,98.38666534423828,98.77999877929688,98.06817626953125,1898100
2017-05-04,99.09333038330078,99.66666412353516,98.83999633789062,99.48332977294922,98.76644134521484,3174900
2017-05-05,99.41666412353516,99.5566635131836,98.13333129882812,98.62333679199219,97.91264343261719,2111700
2017-05-08,98.19000244140625,98.56999969482422,96.27999877929688,96.48332977294922,95.78804779052734,4045800
2017-05-09,96.7699966430664,97.7300033569336,96.63333129882812,97.6500015258789,96.94632720947266,2652000
2017-05-10,97.57666778564453,97.57666778564453,96.37666320800781,97.29666900634766,96.59551239013672,2245800
2017-05-11,97.0999984741211,97.41999816894531,96.15333557128906,97.19000244140625,96.48963165283203,3217200
2017-05-12,97.1866683959961,97.94999694824219,96.90333557128906,97.62333679199219,96.91984558105469,1562100
2017-05-15,97.73332977294922,98.3066635131836,97.53666687011719,98.04000091552734,97.33348846435547,1684200
2017-05-16,98.17666625976562,98.55999755859375,97.79666900634766,98.43333435058594,97.72401428222656,1545300
2017-05-17,97.4000015258789,97.67666625976562,96.11666870117188,96.19666290283203,95.50345611572266,3506400
2017-05-18,96.33999633789062,97.83999633789062,96.30000305175781,97.42333221435547,96.72126770019531,2278800
2017-05-19,97.73999786376953,98.24666595458984,96.70333099365234,96.81666564941406,96.11898040771484,2019300
2017-05-22,96.83999633789062,97.15666961669922,96.28333282470703,97.1066665649414,96.40689849853516,2629800
2017-05-23,97.16666412353516,97.24666595458984,96.55999755859375,96.98666381835938,96.28776550292969,1985400
2017-05-24,96.98999786376953,97.25,96.09666442871094,97.05333709716797,96.35395812988281,2144400
2017-05-25,97.66666412353516,97.66666412353516,96.82666778564453,96.83999633789062,96.14215087890625,2277900
2017-05-26,96.57666778564453,97.01333618164062,96.0199966430664,96.07333374023438,95.38101196289062,1858500
2017-05-30,96.0,96.22666931152344,94.56666564941406,94.76667022705078,94.08375549316406,2865600
2017-05-31,95.0,95.4566650390625,94.19999694824219,95.25,94.56360626220703,4801800
2017-06-01,95.5,97.15666961669922,95.3566665649414,96.96333312988281,96.26459503173828,3387000
2017-06-02,97.33333587646484,98.88333129882812,97.23666381835938,98.59666442871094,97.88615417480469,3573900
2017-06-05,98.8499984741211,99.02666473388672,97.25,98.05000305175781,97.34343719482422,2733000
2017-06-06,97.69000244140625,98.33000183105469,97.36666870117188,97.5999984741211,96.89666748046875,1388700
2017-06-07,97.75,98.1433334350586,97.18333435058594,97.66000366210938,96.95624542236328,1403100
2017-06-08,97.6066665649414,98.60333251953125,97.50666809082031,98.25,97.54199981689453,1732800
2017-06-09,98.3133316040039,99.51667022705078,97.54666900634766,98.03666687011719,97.33019256591797,3776700
2017-06-12,97.55000305175781,98.62999725341797,97.0199966430664,97.74333190917969,97.03897094726562,3865200
2017-06-13,98.11000061035156,98.24666595458984,97.33333587646484,98.1433334350586,97.43608093261719,2431200
2017-06-14,98.38999938964844,99.34666442871094,97.94000244140625,98.69666290283203,97.98542785644531,3177300
2017-06-15,98.2699966430664,98.31666564941406,97.06666564941406,97.93333435058594,97.22760009765625,5649300
2017-06-16,97.75333404541016,97.913330078125,96.836669921875,97.57666778564453,96.87350463867188,2242500
2017-06-19,98.23999786376953,100.33000183105469,97.89666748046875,99.93000030517578,99.2098617553711,3571800
2017-06-20,100.1433334350586,102.7066650390625,99.93333435058594,101.19666290283203,100.46742248535156,11655900
2017-06-21,102.23666381835938,105.4433364868164,101.88333129882812,105.36666870117188,104.60737609863281,15264300
2017-06-22,106.01333618164062,107.81666564941406,105.68333435058594,106.70333099365234,105.93439483642578,11516700
2017-06-23,106.54666900634766,107.08999633789062,105.37333679199219,106.913330078125,106.14289093017578,7870800
2017-06-26,107.12999725341797,107.29000091552734,105.8499984741211,106.57333374023438,105.80535888671875,4661700
2017-06-27,106.29000091552734,106.49666595458984,103.5,103.62999725341797,102.94019317626953,5651700
2017-06-28,104.04000091552734,105.88666534423828,103.49333190917969,105.62666320800781,104.923583984375,4929900
2017-06-29,105.66666412353516,105.6866683959961,102.90333557128906,104.11666870117188,103.42363739013672,4397700
2017-06-30,104.4000015258789,104.586669921875,103.11666870117188,103.36000061035156,102.67201232910156,2150100
2017-07-03,103.96333312988281,104.52999877929688,102.85333251953125,103.6500015258789,102.96007537841797,1565400
2017-07-05,104.07666778564453,105.3933334350586,103.47000122070312,105.09666442871094,104.39710235595703,4525200
2017-07-06,104.41666412353516,104.86000061035156,102.95999908447266,103.48332977294922,102.79450988769531,3297900
2017-07-07,104.30999755859375,104.54000091552734,103.6066665649414,104.15333557128906,103.46005249023438,2269200
2017-07-10,104.31666564941406,104.36333465576172,102.83000183105469,103.3133316040039,102.62564086914062,1921200
2017-07-11,103.78333282470703,104.21666717529297,103.09333038330078,104.00333404541016,103.3110580444336,3229200
2017-07-12,104.86333465576172,104.87333679199219,104.12999725341797,104.66999816894531,103.97328186035156,3323100
2017-07-13,104.90666961669922,106.0433349609375,103.52333068847656,105.47000122070312,104.76795959472656,6099000
2017-07-14,105.60333251953125,106.09333038330078,105.23332977294922,105.47000122070312,104.76795959472656,2446200
2017-07-17,105.69666290283203,106.1866683959961,104.97666931152344,105.02666473388672,104.32758331298828,2411100
